INT2228,FT17190,Resident,Low,Same Location,Unknown offender
INT2229,FT15120,CCTV,High,Same Location,Blank
INT2230,FT04434,CCTV,Medium,Waste Pattern,Blank
INT2231,FT18495,Anonymous report,High,Similar dates,None
INT2232,FT14237,Police partner,Medium,Same Location,Unknown offender
INT2233,FT02549,Police partner,Low,Waste Pattern,Blank
INT2234,FT16335,CCTV,High,Vehicle,No Registration
INT2235,FT12484,CCTV,Medium,Waste Pattern,Blank
INT2236,FT19102,Enforcement officer,High,Vehicle,None
INT2237,FT11077,Enforcement officer,Low,Vehicle,None
INT2238,FT10148,Council officer,Low,Vehicle,None
INT2239,FT00094,Anonymous report,Medium,Waste Pattern,Unknown offender
INT2240,FT06880,CCTV,Medium,Same Location,Unknown offender
INT2241,FT07727,Police partner,Medium,Similar dates,None
INT2242,FT13217,Enforcement officer,Medium,Same Location,Unknown offender
INT2243,FT06307,Council officer,Low,Same Location,Blank
INT2244,FT02191,Waste contractor,Medium,Similar dates,None
INT2245,FT12636,CCTV,High,Similar dates,None
INT2246,FT14298,Enforcement officer,High,Waste Pattern,Unknown offender
INT2247,FT03485,Environmental monitoring,High,Same Location,Unknown offender
INT2248,FT07416,Anonymous report,Low,Vehicle,None
INT2249,FT03524,Enforcement officer,High,Similar dates,None
INT2250,FT19241,CCTV,Low,Same Location,Blank
INT2251,FT15713,Police partner,Medium,Vehicle,No Registration
INT2252,FT19841,CCTV,Medium,Same Location,Unknown offender
INT2253,FT19581,Police partner,Low,Waste Pattern,Unknown offender
INT2254,FT04471,Waste contractor,High,Waste Pattern,Blank
INT2255,FT14854,Anonymous report,High,Same Location,Unknown offender
INT2256,FT08079,Police partner,High,Same Location,Blank
INT2257,FT12468,Anonymous report,Low,Waste Pattern,Unknown offender
INT2258,FT07495,Anonymous report,Medium,Vehicle,None
INT2259,FT06918,CCTV,High,Same Location,Unknown offender
INT2260,FT14863,Resident,High,Similar dates,None
INT2261,FT05716,Anonymous report,Low,Same Location,Blank
INT2262,FT18969,CCTV,Low,Same Location,Blank
INT2263,FT05602,Anonymous report,Low,Waste Pattern,Blank
INT2264,FT18909,Anonymous report,Low,Same Location,Unknown offender
INT2265,FT10327,Waste contractor,Low,Similar dates,None
INT2266,FT15920,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT2267,FT13207,Council officer,High,Waste Pattern,Unknown offender
INT2268,FT07791,Anonymous report,Low,Similar dates,None
INT2269,FT09714,CCTV,Medium,Waste Pattern,Unknown offender
INT2270,FT03731,Council officer,Medium,Waste Pattern,Blank
INT2271,FT17355,Police partner,Low,Similar dates,None
INT2272,FT12667,Council officer,Low,Similar dates,None
INT2273,FT03309,Environmental monitoring,High,Same Location,Blank
INT2274,FT11003,Council officer,Low,Similar dates,None
INT2275,FT05178,Environmental monitoring,Low,Vehicle,None
INT2276,FT13208,Environmental monitoring,Low,Similar dates,None
INT2277,FT04532,Anonymous report,Low,Same Location,Unknown offender
INT2278,FT09390,Council officer,High,Waste Pattern,Blank
INT2279,FT04543,CCTV,Low,Vehicle,No Registration
INT2280,FT13638,Police partner,High,Waste Pattern,Blank
INT2281,FT15904,Environmental monitoring,Low,Vehicle,None
INT2282,FT04094,Council officer,Medium,Vehicle,No Registration
INT2283,FT04760,Waste contractor,Medium,Waste Pattern,Unknown offender
INT2284,FT01563,Waste contractor,Medium,Similar dates,None
INT2285,FT13217,Council officer,Low,Similar dates,None
INT2286,FT10679,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT2287,FT15532,Resident,High,Same Location,Unknown offender
INT2288,FT16438,Waste contractor,Low,Similar dates,None
INT2289,FT14198,Resident,Medium,Similar dates,None
INT2290,FT14455,Police partner,Medium,Vehicle,None
INT2291,FT08490,Resident,High,Waste Pattern,Unknown offender
INT2292,FT02288,Anonymous report,High,Vehicle,None
INT2293,FT07678,CCTV,Low,Waste Pattern,Blank
INT2294,FT07585,Anonymous report,Low,Waste Pattern,Unknown offender
INT2295,FT06743,CCTV,Medium,Same Location,Blank
INT2296,FT02824,Police partner,Medium,Same Location,Unknown offender
INT2297,FT04626,Waste contractor,Medium,Same Location,Unknown offender
INT2298,FT09874,Council officer,High,Waste Pattern,Blank
INT2299,FT18020,Enforcement officer,Medium,Vehicle,No Registration
INT2300,FT04941,Council officer,High,Same Location,Blank
INT2301,FT15900,Waste contractor,Medium,Similar dates,None
INT2302,FT13861,Resident,High,Waste Pattern,Unknown offender
INT2303,FT18692,Anonymous report,High,Vehicle,No Registration
INT2304,FT07243,Resident,Medium,Same Location,Unknown offender
INT2305,FT04251,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT2306,FT02719,Waste contractor,High,Vehicle,No Registration
INT2307,FT12177,Council officer,High,Vehicle,None
INT2308,FT14603,Police partner,High,Same Location,Unknown offender
INT2309,FT08551,Enforcement officer,High,Similar dates,None
INT2310,FT18571,Anonymous report,High,Waste Pattern,Blank
INT2311,FT18210,Police partner,Low,Same Location,Blank
INT2312,FT13519,Resident,Low,Vehicle,No Registration
INT2313,FT09997,Council officer,High,Vehicle,None
INT2314,FT04227,Anonymous report,Medium,Similar dates,None
INT2315,FT04043,Resident,Medium,Waste Pattern,Blank
INT2316,FT13812,Resident,Medium,Similar dates,None
INT2317,FT11757,Enforcement officer,Low,Vehicle,None
INT2318,FT17915,Enforcement officer,Low,Waste Pattern,Blank
INT2319,FT15642,Enforcement officer,Medium,Vehicle,No Registration
INT2320,FT05551,Resident,Low,Similar dates,None
INT2321,FT00662,CCTV,Medium,Vehicle,None
INT2322,FT05996,Council officer,High,Waste Pattern,Blank
INT2323,FT11893,CCTV,High,Similar dates,None
INT2324,FT08633,Enforcement officer,High,Same Location,Unknown offender
INT2325,FT18653,Waste contractor,Medium,Similar dates,None
INT2326,FT06435,Enforcement officer,Low,Waste Pattern,Blank
INT2327,FT03101,Council officer,Low,Vehicle,No Registration
INT2328,FT10485,Environmental monitoring,Low,Same Location,Blank
INT2329,FT17791,Waste contractor,High,Similar dates,None
INT2330,FT04897,Enforcement officer,Low,Vehicle,No Registration
INT2331,FT07903,Environmental monitoring,High,Waste Pattern,Blank
INT2332,FT08316,Council officer,Low,Similar dates,None
INT2333,FT15879,Police partner,Medium,Similar dates,None
INT2334,FT01952,Environmental monitoring,Low,Similar dates,None
INT2335,FT06323,Environmental monitoring,Low,Same Location,Unknown offender
INT2336,FT12187,Waste contractor,High,Waste Pattern,Unknown offender
INT2337,FT17405,Environmental monitoring,High,Same Location,Unknown offender
INT2338,FT08745,Waste contractor,High,Waste Pattern,Blank
INT2339,FT00686,CCTV,High,Waste Pattern,Blank
INT2340,FT18501,Police partner,Medium,Vehicle,No Registration
INT2341,FT18840,Environmental monitoring,Medium,Vehicle,None
INT2342,FT15446,Environmental monitoring,Low,Similar dates,None
INT2343,FT17544,Resident,High,Similar dates,None
INT2344,FT11109,Environmental monitoring,High,Waste Pattern,Unknown offender
INT2345,FT09241,Environmental monitoring,Low,Same Location,Blank
INT2346,FT00404,Enforcement officer,Medium,Similar dates,None
INT2347,FT15619,Resident,Medium,Same Location,Blank
INT2348,FT02980,Council officer,Low,Similar dates,None
INT2349,FT02200,Resident,High,Same Location,Unknown offender
INT2350,FT09963,Enforcement officer,Medium,Waste Pattern,Blank
INT2351,FT13846,Anonymous report,Low,Vehicle,No Registration
INT2352,FT03279,Police partner,Medium,Same Location,Blank
INT2353,FT02159,Council officer,High,Waste Pattern,Blank
INT2354,FT18970,Council officer,High,Waste Pattern,Blank
INT2355,FT09283,Enforcement officer,Medium,Vehicle,No Registration
INT2356,FT05852,Environmental monitoring,High,Similar dates,None
INT2357,FT02535,Environmental monitoring,High,Vehicle,None
INT2358,FT02461,Anonymous report,High,Same Location,Unknown offender
INT2359,FT13470,Council officer,High,Similar dates,None
INT2360,FT08877,Resident,Low,Similar dates,None
INT2361,FT08002,Anonymous report,High,Waste Pattern,Unknown offender
INT2362,FT17666,Enforcement officer,Low,Waste Pattern,Unknown offender
INT2363,FT04953,Environmental monitoring,Medium,Similar dates,None
INT2364,FT11956,Environmental monitoring,Medium,Vehicle,No Registration
INT2365,FT18886,Police partner,Low,Vehicle,No Registration
INT2366,FT13315,Council officer,Medium,Waste Pattern,Blank
INT2367,FT04580,CCTV,High,Similar dates,None
INT2368,FT13257,CCTV,Low,Similar dates,None
INT2369,FT12617,Police partner,High,Waste Pattern,Unknown offender
INT2370,FT17554,Enforcement officer,High,Waste Pattern,Blank
INT2371,FT00124,Police partner,Medium,Similar dates,None
INT2372,FT03320,Environmental monitoring,Low,Waste Pattern,Blank
INT2373,FT18667,Anonymous report,High,Similar dates,None
INT2374,FT09409,Police partner,Medium,Vehicle,No Registration
INT2375,FT08858,Enforcement officer,Medium,Same Location,Unknown offender
INT2376,FT00443,CCTV,High,Similar dates,None
INT2377,FT07816,Council officer,Medium,Same Location,Unknown offender
INT2378,FT13814,Waste contractor,Low,Same Location,Unknown offender
INT2379,FT16671,Council officer,Medium,Vehicle,No Registration
INT2380,FT01335,Resident,High,Similar dates,None
INT2381,FT05457,Council officer,Medium,Same Location,Unknown offender
INT2382,FT00580,Police partner,High,Waste Pattern,Blank
INT2383,FT18186,Anonymous report,Medium,Vehicle,No Registration
INT2384,FT12062,Enforcement officer,Low,Same Location,Blank
INT2385,FT08268,CCTV,Low,Similar dates,None
INT2386,FT12375,CCTV,High,Waste Pattern,Unknown offender
INT2387,FT00449,Police partner,Medium,Same Location,Unknown offender
INT2388,FT16757,Anonymous report,High,Vehicle,No Registration
INT2389,FT11935,Resident,Low,Waste Pattern,Unknown offender
INT2390,FT17465,Anonymous report,Low,Similar dates,None
INT2391,FT02655,Enforcement officer,Low,Similar dates,None
INT2392,FT18643,Police partner,Medium,Waste Pattern,Unknown offender
INT2393,FT16281,Police partner,Low,Vehicle,None
INT2394,FT11646,Enforcement officer,Low,Similar dates,None
INT2395,FT06507,Resident,Medium,Same Location,Unknown offender
INT2396,FT00785,Enforcement officer,High,Waste Pattern,Blank
INT2397,FT08494,Waste contractor,High,Same Location,Blank
INT2398,FT14803,Council officer,Medium,Vehicle,No Registration
INT2399,FT18108,Resident,High,Same Location,Unknown offender
INT2400,FT04829,Police partner,High,Vehicle,None
INT2401,FT14539,Anonymous report,High,Waste Pattern,Unknown offender
INT2402,FT12516,Police partner,Medium,Vehicle,No Registration
INT2403,FT02605,Resident,Low,Vehicle,None
INT2404,FT00901,Environmental monitoring,High,Same Location,Blank
INT2405,FT15233,CCTV,Low,Waste Pattern,Blank
INT2406,FT01457,Anonymous report,Medium,Waste Pattern,Unknown offender
INT2407,FT16140,Council officer,Medium,Same Location,Unknown offender
INT2408,FT12248,Resident,Medium,Waste Pattern,Unknown offender
INT2409,FT03381,Environmental monitoring,Medium,Same Location,Blank
INT2410,FT17217,Anonymous report,High,Vehicle,No Registration
INT2411,FT07480,Anonymous report,Low,Similar dates,None
INT2412,FT09752,Council officer,Medium,Vehicle,None
INT2413,FT16448,Environmental monitoring,Low,Similar dates,None
INT2414,FT18642,Anonymous report,Low,Vehicle,No Registration
INT2415,FT08288,Enforcement officer,Low,Same Location,Unknown offender
INT2416,FT10172,Police partner,Medium,Similar dates,None
INT2417,FT18913,Waste contractor,Medium,Similar dates,None
INT2418,FT07319,Police partner,High,Same Location,Unknown offender
INT2419,FT07940,Enforcement officer,Low,Similar dates,None
INT2420,FT01946,Waste contractor,High,Waste Pattern,Unknown offender
INT2421,FT17510,Anonymous report,High,Similar dates,None
INT2422,FT07448,Anonymous report,Low,Waste Pattern,Unknown offender
INT2423,FT15694,Environmental monitoring,High,Waste Pattern,Unknown offender
INT2424,FT01086,CCTV,Low,Waste Pattern,Unknown offender
INT2425,FT05945,Resident,Medium,Same Location,Blank
INT2426,FT04847,Resident,Medium,Similar dates,None
INT2427,FT12430,Enforcement officer,Medium,Vehicle,None
INT2428,FT00930,Waste contractor,Medium,Same Location,Blank
INT2429,FT18222,Council officer,Low,Vehicle,None
INT2430,FT09674,Waste contractor,High,Similar dates,None
INT2431,FT11620,Enforcement officer,Medium,Vehicle,None
INT2432,FT07307,Anonymous report,Medium,Vehicle,None
INT2433,FT14543,Council officer,Low,Same Location,Unknown offender
INT2434,FT03264,Council officer,High,Similar dates,None
INT2435,FT17713,Anonymous report,Medium,Vehicle,None
INT2436,FT00946,Enforcement officer,Low,Similar dates,None
INT2437,FT05557,Anonymous report,High,Vehicle,No Registration
INT2438,FT00031,Anonymous report,High,Vehicle,None
INT2439,FT08902,Enforcement officer,High,Same Location,Blank
INT2440,FT03194,Environmental monitoring,Medium,Vehicle,None
INT2441,FT06143,Resident,Low,Same Location,Blank
INT2442,FT19781,Council officer,Medium,Same Location,Blank
INT2443,FT08629,Council officer,Low,Similar dates,None
INT2444,FT06982,Resident,Medium,Similar dates,None
INT2445,FT03366,Council officer,High,Same Location,Blank
INT2446,FT16549,Police partner,Low,Similar dates,None
INT2447,FT05857,Waste contractor,Medium,Waste Pattern,Blank
INT2448,FT08925,Environmental monitoring,Low,Similar dates,None
INT2449,FT18368,Environmental monitoring,Medium,Vehicle,No Registration
INT2450,FT10270,Council officer,Medium,Similar dates,None
INT2451,FT01277,Police partner,Medium,Vehicle,No Registration
INT2452,FT06694,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT2453,FT00813,Environmental monitoring,Medium,Similar dates,None
INT2454,FT09138,Anonymous report,High,Waste Pattern,Blank
INT2455,FT07683,Police partner,Low,Same Location,Unknown offender
INT2456,FT10584,Police partner,Low,Vehicle,No Registration
INT2457,FT15571,Anonymous report,Low,Same Location,Blank
INT2458,FT08799,Police partner,High,Vehicle,None
INT2459,FT08994,Council officer,High,Vehicle,No Registration
INT2460,FT03823,Enforcement officer,High,Waste Pattern,Blank
INT2461,FT07024,Council officer,High,Similar dates,None
INT2462,FT07694,CCTV,Medium,Similar dates,None
INT2463,FT17211,Resident,Low,Same Location,Unknown offender
INT2464,FT05848,Council officer,High,Similar dates,None
INT2465,FT02721,Police partner,High,Vehicle,None
INT2466,FT02761,CCTV,Medium,Vehicle,None
INT2467,FT19568,Environmental monitoring,High,Vehicle,No Registration
INT2468,FT17074,Enforcement officer,Low,Similar dates,None
INT2469,FT03253,Anonymous report,High,Same Location,Unknown offender
INT2470,FT06720,Anonymous report,Low,Same Location,Blank
INT2471,FT00568,CCTV,Medium,Similar dates,None
INT2472,FT05766,Anonymous report,Medium,Waste Pattern,Unknown offender
INT2473,FT19757,Anonymous report,Medium,Similar dates,None
INT2474,FT18846,Environmental monitoring,High,Same Location,Unknown offender
INT2475,FT02254,Environmental monitoring,Low,Waste Pattern,Blank
INT2476,FT14815,Police partner,Medium,Waste Pattern,Blank
INT2477,FT01766,Council officer,High,Same Location,Blank
INT2478,FT02322,CCTV,Low,Similar dates,None
INT2479,FT15180,Waste contractor,Low,Vehicle,None
INT2480,FT19602,Enforcement officer,Low,Vehicle,No Registration
INT2481,FT03300,Resident,Medium,Waste Pattern,Unknown offender
INT2482,FT19448,Anonymous report,Medium,Waste Pattern,Unknown offender
INT2483,FT16849,CCTV,Medium,Vehicle,No Registration
INT2484,FT14996,Council officer,Low,Vehicle,No Registration
INT2485,FT15562,Resident,High,Waste Pattern,Unknown offender
INT2486,FT06125,Enforcement officer,Medium,Same Location,Blank
INT2487,FT01834,Council officer,Low,Waste Pattern,Blank
INT2488,FT19192,Police partner,Medium,Same Location,Unknown offender
INT2489,FT09934,Anonymous report,Medium,Similar dates,None
INT2490,FT11906,Anonymous report,Medium,Same Location,Blank
INT2491,FT12870,Enforcement officer,High,Vehicle,None
INT2492,FT19491,Waste contractor,Low,Similar dates,None
INT2493,FT04670,CCTV,High,Similar dates,None
INT2494,FT13207,Enforcement officer,High,Waste Pattern,Blank
INT2495,FT08417,Environmental monitoring,High,Similar dates,None
INT2496,FT15979,Waste contractor,Medium,Vehicle,None
INT2497,FT08167,Enforcement officer,Low,Similar dates,None
INT2498,FT04640,Waste contractor,High,Similar dates,None
INT2499,FT18282,Anonymous report,Low,Same Location,Blank
INT2500,FT10367,CCTV,High,Similar dates,None
INT2501,FT09728,Resident,Low,Vehicle,None
INT2502,FT11283,Resident,Low,Waste Pattern,Blank
